date,open,high,low,close,volume,symbol,pct_change
2023-11-21,709.85,720.3,703.5,708.7,143401.0,IRCTC.BSE,-0.0016200605761780337
2023-11-20,708.05,712.15,695.0,701.2,72494.0,IRCTC.BSE,-0.00967445801850139
2023-11-17,678.7,711.5,677.85,707.25,174115.0,IRCTC.BSE,0.042065713864741346
2023-11-16,677.05,683.85,675.65,679.25,38974.0,IRCTC.BSE,0.0032493907392364607
2023-11-15,671.05,679.35,671.05,676.95,27132.0,IRCTC.BSE,0.008792191341926967
2023-11-13,677.3,677.3,669.0,670.9,81774.0,IRCTC.BSE,-0.009449283921452795
2023-11-10,668.05,676.15,667.0,672.4,27051.0,IRCTC.BSE,0.006511488661028401
2023-11-09,678.05,679.95,664.4,670.2,189692.0,IRCTC.BSE,-0.011577317306983128
2023-11-08,694.0,694.0,671.3,676.9,91632.0,IRCTC.BSE,-0.0246397694524496
2023-11-07,676.95,683.0,670.0,680.85,71259.0,IRCTC.BSE,0.005761134500332339
2023-11-06,672.95,673.75,666.35,671.4,110880.0,IRCTC.BSE,-0.0023032914778216332
2023-11-03,659.2,666.0,658.25,663.6,26596.0,IRCTC.BSE,0.006674757281553363
2023-11-02,657.25,663.45,650.05,655.15,82994.0,IRCTC.BSE,-0.0031951312286040666
2023-11-01,665.7,670.0,652.0,653.0,85467.0,IRCTC.BSE,-0.019077662610785705
2023-10-31,665.0,668.45,663.0,665.7,21819.0,IRCTC.BSE,0.0010526315789474367
2023-10-30,661.0,665.55,652.5,663.15,32554.0,IRCTC.BSE,0.0032526475037821137
2023-10-27,647.95,661.5,647.95,658.95,123378.0,IRCTC.BSE,0.016976618566247395
2023-10-26,655.05,655.05,636.1,645.1,66222.0,IRCTC.BSE,-0.015189680177085616
2023-10-25,666.05,673.55,651.05,657.8,54012.0,IRCTC.BSE,-0.012386457473162676
2023-10-23,691.85,693.0,662.7,665.95,51838.0,IRCTC.BSE,-0.037435860374358566
2023-10-20,698.25,703.35,690.0,691.8,110443.0,IRCTC.BSE,-0.009237379162191257
2023-10-19,700.4,704.5,690.55,699.8,38697.0,IRCTC.BSE,-0.0008566533409480622
2023-10-18,716.65,718.75,699.1,703.7,174210.0,IRCTC.BSE,-0.018070187678783132
2023-10-17,703.05,719.15,703.05,714.65,72624.0,IRCTC.BSE,0.01649953772846885
2023-10-16,704.0,709.0,701.4,703.2,34339.0,IRCTC.BSE,-0.0011363636363635717
2023-10-13,699.8,706.5,694.3,703.95,47213.0,IRCTC.BSE,0.0059302657902259096
2023-10-12,704.05,707.0,698.85,700.2,43780.0,IRCTC.BSE,-0.00546836162204376
2023-10-11,710.1,711.0,703.65,704.45,36009.0,IRCTC.BSE,-0.007956625827348228
2023-10-10,702.05,711.25,702.05,705.6,168057.0,IRCTC.BSE,0.0050566198988677
2023-10-09,702.05,708.6,698.25,703.15,99382.0,IRCTC.BSE,0.0015668399686632332
2023-10-06,721.05,722.75,713.7,719.4,204940.0,IRCTC.BSE,-0.0022883295194507697
2023-10-05,704.1,726.5,704.1,719.7,233146.0,IRCTC.BSE,0.022155943757988954
2023-10-04,702.75,709.35,697.25,704.0,79552.0,IRCTC.BSE,0.0017787264318747777
2023-10-03,678.5,707.25,676.85,703.4,108267.0,IRCTC.BSE,0.03669859985261603
2023-09-29,682.15,683.0,673.8,680.7,36870.0,IRCTC.BSE,-0.002125632192332965
2023-09-28,686.95,688.0,670.0,672.05,127407.0,IRCTC.BSE,-0.02169007933619636
2023-09-27,679.5,686.15,674.4,682.0,99866.0,IRCTC.BSE,0.003679175864606328
2023-09-26,690.35,691.25,680.3,681.55,42738.0,IRCTC.BSE,-0.012747157239081723
2023-09-25,666.5,692.0,666.5,689.05,374521.0,IRCTC.BSE,0.033833458364591076
2023-09-22,672.0,675.5,661.05,663.35,74530.0,IRCTC.BSE,-0.012872023809523776
2023-09-21,678.95,683.35,668.15,671.25,78424.0,IRCTC.BSE,-0.011341041313793423
2023-09-20,686.75,688.55,676.0,678.4,82432.0,IRCTC.BSE,-0.012158718602111427
2023-09-18,695.45,697.95,687.55,688.7,68744.0,IRCTC.BSE,-0.009705945790495362
2023-09-15,700.05,703.0,694.25,695.45,56672.0,IRCTC.BSE,-0.006570959217198642
2023-09-14,698.95,704.5,691.85,696.35,104481.0,IRCTC.BSE,-0.0037198655125545784
2023-09-13,688.25,694.3,680.45,686.95,120655.0,IRCTC.BSE,-0.0018888485288775221
2023-09-12,720.05,721.95,686.3,688.1,248533.0,IRCTC.BSE,-0.04437191861676263
2023-09-11,734.0,734.0,715.8,717.25,554007.0,IRCTC.BSE,-0.02282016348773842
2023-09-08,707.3,758.1,707.3,725.6,1135113.0,IRCTC.BSE,0.02587303831471804
2023-09-07,706.55,713.7,703.7,707.25,298437.0,IRCTC.BSE,0.0009907296015852318
2023-09-06,703.95,715.3,696.2,708.5,124409.0,IRCTC.BSE,0.006463527239150443
2023-09-05,706.95,711.0,695.85,701.85,384196.0,IRCTC.BSE,-0.007214088690855113
2023-09-04,694.5,708.3,691.9,703.45,263053.0,IRCTC.BSE,0.012886969042476668
2023-09-01,672.25,689.4,672.15,688.15,634717.0,IRCTC.BSE,0.02365191521011525
2023-08-31,675.0,678.6,668.8,672.15,160688.0,IRCTC.BSE,-0.004222222222222256
2023-08-30,673.05,682.9,670.7,672.55,63759.0,IRCTC.BSE,-0.0007428868583314762
2023-08-29,684.0,686.0,670.95,672.35,114842.0,IRCTC.BSE,-0.017032163742690024
2023-08-28,658.05,684.0,656.8,677.95,205071.0,IRCTC.BSE,0.030240863156295254
2023-08-25,659.7,669.9,651.35,658.0,518433.0,IRCTC.BSE,-0.002576928907079044
2023-08-24,651.05,664.35,651.05,659.7,189707.0,IRCTC.BSE,0.013286229936256956
2023-08-23,652.05,659.85,648.35,649.4,44582.0,IRCTC.BSE,-0.0040641055133808415
2023-08-22,653.95,656.55,646.85,651.5,37955.0,IRCTC.BSE,-0.00374646379692644
2023-08-21,643.0,651.85,640.25,650.3,77459.0,IRCTC.BSE,0.01135303265940895
2023-08-18,645.05,656.8,641.0,642.95,189264.0,IRCTC.BSE,-0.0032555615843731637
2023-08-17,642.3,652.1,639.05,649.3,307998.0,IRCTC.BSE,0.01089833411178577
2023-08-16,646.3,649.55,639.25,641.25,148606.0,IRCTC.BSE,-0.007813708803960939
2023-08-14,662.65,662.65,638.7,649.95,370498.0,IRCTC.BSE,-0.01916547196861078
2023-08-11,645.35,679.6,645.35,662.65,360250.0,IRCTC.BSE,0.026807158906019916
2023-08-10,648.8,649.15,635.2,646.35,457706.0,IRCTC.BSE,-0.003776202219482016
2023-08-09,643.3,652.9,641.0,648.8,188878.0,IRCTC.BSE,0.008549665785792011
2023-08-08,655.0,658.2,640.75,643.25,54971.0,IRCTC.BSE,-0.017938931297709924
2023-08-07,654.55,658.45,649.1,653.65,57429.0,IRCTC.BSE,-0.0013749904514551636
2023-08-04,667.75,668.95,651.95,653.3,120152.0,IRCTC.BSE,-0.02163983526769007
2023-08-03,635.05,662.4,635.05,660.15,157257.0,IRCTC.BSE,0.039524446893945395
2023-08-02,642.05,643.9,630.45,637.4,182346.0,IRCTC.BSE,-0.007242426602289506
2023-08-01,640.7,648.75,635.9,642.8,70961.0,IRCTC.BSE,0.003277665053847212
2023-07-31,632.0,642.5,631.1,640.55,70428.0,IRCTC.BSE,0.013528481012658156
2023-07-28,618.25,631.75,618.25,630.55,219267.0,IRCTC.BSE,0.019894864536999523
2023-07-27,620.05,624.65,617.15,619.9,46156.0,IRCTC.BSE,-0.00024191597451814738
2023-07-26,618.05,624.0,618.05,619.8,30044.0,IRCTC.BSE,0.002831486125717984
2023-07-25,620.05,625.0,615.45,619.25,146820.0,IRCTC.BSE,-0.001290218530763575
2023-07-24,620.55,626.9,618.5,620.6,38715.0,IRCTC.BSE,8.057368463470826e-05
2023-07-21,623.35,630.3,620.0,623.0,48078.0,IRCTC.BSE,-0.0005614823133071673
2023-07-20,625.0,627.0,622.4,625.0,100724.0,IRCTC.BSE,0.0
2023-07-19,622.8,627.3,622.45,625.55,27341.0,IRCTC.BSE,0.004415542710340398
2023-07-18,626.0,627.95,620.1,622.8,30912.0,IRCTC.BSE,-0.005111821086262054
2023-07-17,622.65,630.0,622.65,625.25,42454.0,IRCTC.BSE,0.004175700634385326
2023-07-14,618.3,623.7,616.8,622.65,113296.0,IRCTC.BSE,0.007035419699175195
2023-07-13,621.0,626.5,614.45,617.75,50049.0,IRCTC.BSE,-0.005233494363929146
2023-07-12,618.15,622.0,615.15,620.5,41594.0,IRCTC.BSE,0.0038016662622341224
2023-07-11,615.95,624.45,614.6,618.95,137169.0,IRCTC.BSE,0.0048705252049679355
2023-07-10,630.35,631.5,614.95,615.95,84537.0,IRCTC.BSE,-0.02284445149520104
2023-07-07,632.3,636.45,627.2,630.3,37115.0,IRCTC.BSE,-0.003163055511624229
2023-07-06,626.5,633.25,626.5,632.2,35871.0,IRCTC.BSE,0.009098164405427048
2023-07-05,628.05,633.0,627.15,630.4,104891.0,IRCTC.BSE,0.0037417403073004107
2023-07-04,633.05,637.95,627.15,628.7,62543.0,IRCTC.BSE,-0.006871495142563635
2023-07-03,635.25,639.65,632.0,633.0,143534.0,IRCTC.BSE,-0.0035419126328217238
2023-06-30,630.0,641.0,629.6,635.25,52774.0,IRCTC.BSE,0.008333333333333333
2023-06-28,632.05,634.35,627.0,628.65,43898.0,IRCTC.BSE,-0.005379321256229693
2023-06-27,633.05,636.3,629.25,630.4,36477.0,IRCTC.BSE,-0.004186083247768703
2023-06-26,626.75,633.5,621.85,632.3,41816.0,IRCTC.BSE,0.008855205424810457
2023-06-23,644.0,645.65,625.5,627.6,95114.0,IRCTC.BSE,-0.025465838509316736
2023-06-22,660.25,666.6,641.9,644.45,87034.0,IRCTC.BSE,-0.02393032942067392
2023-06-21,665.0,667.7,658.8,662.3,152708.0,IRCTC.BSE,-0.004060150375939918
2023-06-20,667.55,670.15,660.7,664.2,64431.0,IRCTC.BSE,-0.005018350685341786
2023-06-19,660.25,675.15,660.2,667.55,157225.0,IRCTC.BSE,0.011056418023475888
2023-06-16,645.0,670.5,643.0,664.9,184846.0,IRCTC.BSE,0.03085271317829454
2023-06-15,644.5,649.0,641.45,642.85,25752.0,IRCTC.BSE,-0.002560124127230376
2023-06-14,645.05,649.65,642.1,643.1,42050.0,IRCTC.BSE,-0.003023021471203677
2023-06-13,641.0,650.15,641.0,647.35,47650.0,IRCTC.BSE,0.00990639625585027
2023-06-12,641.0,647.0,638.3,645.75,134348.0,IRCTC.BSE,0.0074102964118564745
2023-06-09,644.25,646.85,639.0,640.2,112576.0,IRCTC.BSE,-0.006286379511059301
2023-06-08,657.85,657.85,642.5,644.2,50804.0,IRCTC.BSE,-0.02074941095994524
2023-06-07,643.05,657.9,643.05,652.6,78900.0,IRCTC.BSE,0.014851100225488016
2023-06-06,643.5,645.5,637.0,642.8,120808.0,IRCTC.BSE,-0.0010878010878011585
2023-06-05,634.1,646.8,634.1,643.75,188741.0,IRCTC.BSE,0.015218419807601288
2023-06-02,654.65,654.65,643.6,645.5,77942.0,IRCTC.BSE,-0.013976934239670018
2023-06-01,649.45,659.2,647.65,649.35,141780.0,IRCTC.BSE,-0.00015397644160446952
2023-05-31,642.0,650.0,640.45,649.45,293149.0,IRCTC.BSE,0.011604361370716581
2023-05-30,645.0,653.7,625.0,643.8,359510.0,IRCTC.BSE,-0.0018604651162791403
2023-05-29,626.05,647.0,626.05,645.6,539167.0,IRCTC.BSE,0.03122753773660262
2023-05-26,620.05,625.5,619.35,624.35,39532.0,IRCTC.BSE,0.006934924602854719
2023-05-25,618.65,620.35,616.0,618.45,75072.0,IRCTC.BSE,-0.00032328457124372714
2023-05-24,623.1,626.75,618.0,618.9,99699.0,IRCTC.BSE,-0.006740491092922557
2023-05-23,626.05,636.0,622.9,624.45,179979.0,IRCTC.BSE,-0.0025557064132256356
2023-05-22,609.1,624.75,607.0,623.6,148997.0,IRCTC.BSE,0.02380561484156953
2023-05-19,614.0,617.0,604.0,610.35,35782.0,IRCTC.BSE,-0.005944625407166087
2023-05-18,623.55,627.75,613.0,614.8,98172.0,IRCTC.BSE,-0.01403255552882688
2023-05-17,626.0,628.35,618.1,622.85,28668.0,IRCTC.BSE,-0.0050319488817891014
2023-05-16,631.5,636.6,624.3,625.8,29557.0,IRCTC.BSE,-0.009026128266033327
2023-05-15,626.95,635.75,624.9,632.1,39769.0,IRCTC.BSE,0.008214371161974602
2023-05-12,622.05,637.25,622.05,628.35,41099.0,IRCTC.BSE,0.010127803231251618
2023-05-11,624.05,627.5,624.05,626.4,22094.0,IRCTC.BSE,0.003765723900328536
2023-05-10,620.3,625.75,618.1,624.2,50042.0,IRCTC.BSE,0.006287280348218751
2023-05-09,627.0,633.45,620.0,622.3,40145.0,IRCTC.BSE,-0.007496012759170726
2023-05-08,626.05,630.8,626.05,627.8,118086.0,IRCTC.BSE,0.002795303889465698
2023-05-05,631.35,633.45,624.15,625.45,35357.0,IRCTC.BSE,-0.009345054248831832
2023-05-04,625.05,635.65,625.05,631.35,79863.0,IRCTC.BSE,0.01007919366450695
2023-05-03,625.2,632.4,622.1,627.45,187730.0,IRCTC.BSE,0.0035988483685220726
2023-05-02,618.05,630.95,618.05,627.55,110853.0,IRCTC.BSE,0.015370924682469056
2023-04-28,609.05,619.4,608.25,617.5,65743.0,IRCTC.BSE,0.013874066168623342
2023-04-27,606.05,610.0,605.25,605.9,39579.0,IRCTC.BSE,-0.0002475043313257607
2023-04-26,605.05,613.0,605.05,607.85,49227.0,IRCTC.BSE,0.004627716717626755
2023-04-25,603.7,611.0,600.2,607.65,128083.0,IRCTC.BSE,0.006542984926287778
2023-04-24,601.0,607.2,597.9,603.7,32560.0,IRCTC.BSE,0.004492512479201407
2023-04-21,600.8,606.7,594.55,602.9,167097.0,IRCTC.BSE,0.0034953395472703446
2023-04-20,607.0,610.05,599.05,601.8,28513.0,IRCTC.BSE,-0.008566721581548675
2023-04-19,607.5,613.85,600.7,606.55,156124.0,IRCTC.BSE,-0.0015637860082305275
2023-04-18,596.85,604.7,596.3,603.6,128244.0,IRCTC.BSE,0.01130937421462679
2023-04-17,591.05,597.65,584.9,596.85,45482.0,IRCTC.BSE,0.009813044581676793
2023-04-13,580.2,594.0,580.2,592.5,135128.0,IRCTC.BSE,0.021199586349534564
2023-04-12,585.95,586.5,579.15,584.6,134035.0,IRCTC.BSE,-0.002303950849048592
2023-04-11,583.0,589.0,578.05,584.95,115983.0,IRCTC.BSE,0.0033447684391081397
2023-04-10,569.15,583.0,569.15,581.4,56335.0,IRCTC.BSE,0.02152332425546868
2023-04-06,567.55,572.5,566.75,569.85,153328.0,IRCTC.BSE,0.004052506387102578
2023-04-05,571.7,574.45,564.65,566.75,51992.0,IRCTC.BSE,-0.008658387266048706
2023-04-03,575.5,579.5,566.9,569.9,160022.0,IRCTC.BSE,-0.009730668983492655
2023-03-31,565.75,575.35,565.75,573.0,89349.0,IRCTC.BSE,0.012814847547503314
2023-03-29,561.25,568.25,557.15,564.45,219250.0,IRCTC.BSE,0.005701559020044624
2023-03-28,582.55,584.0,559.0,560.35,338662.0,IRCTC.BSE,-0.0381083168826709
2023-03-27,596.55,599.15,577.65,582.55,210109.0,IRCTC.BSE,-0.023468275919872602
2023-03-24,604.0,608.5,598.1,600.25,261013.0,IRCTC.BSE,-0.006208609271523178
2023-03-23,604.95,605.95,599.9,605.25,228176.0,IRCTC.BSE,0.0004959087527894115
2023-03-22,608.0,609.75,603.75,604.95,28795.0,IRCTC.BSE,-0.005016447368420978
2023-03-21,603.1,609.0,602.3,606.3,35716.0,IRCTC.BSE,0.005305919416348751
2023-03-20,601.05,609.95,600.0,604.25,111566.0,IRCTC.BSE,0.00532401630480001
2023-03-17,605.05,618.95,605.05,612.05,82348.0,IRCTC.BSE,0.011569291794066607
2023-03-16,603.0,606.3,586.15,603.25,251701.0,IRCTC.BSE,0.00041459369817578774
2023-03-15,603.3,609.05,601.35,606.55,112193.0,IRCTC.BSE,0.005387037957898227
2023-03-14,601.0,604.7,596.1,603.3,69397.0,IRCTC.BSE,0.0038269550748751325
2023-03-13,606.05,612.85,599.85,601.2,41852.0,IRCTC.BSE,-0.00800264004620066
2023-03-10,611.4,613.7,604.5,611.8,122256.0,IRCTC.BSE,0.000654236179260676
2023-03-09,616.35,621.4,614.0,615.4,29185.0,IRCTC.BSE,-0.0015413320353695878
2023-03-08,615.85,618.9,611.65,618.05,97707.0,IRCTC.BSE,0.0035722984492976076
2023-03-06,616.9,620.95,614.3,615.85,38679.0,IRCTC.BSE,-0.001702058680499197
2023-03-03,609.05,617.5,609.05,613.8,32369.0,IRCTC.BSE,0.007799031278220179
2023-03-02,612.0,614.0,608.0,608.95,29977.0,IRCTC.BSE,-0.00498366013071888
2023-03-01,603.55,614.75,603.55,611.3,27680.0,IRCTC.BSE,0.012840692568966947
2023-02-28,600.55,610.55,600.55,609.1,37713.0,IRCTC.BSE,0.014236949462992372
2023-02-27,602.6,607.6,595.0,599.7,50536.0,IRCTC.BSE,-0.004812479256554891
2023-02-24,605.9,609.95,602.0,607.65,125678.0,IRCTC.BSE,0.002888265390328437
2023-02-23,618.35,618.35,601.15,602.6,230476.0,IRCTC.BSE,-0.025471011563030645
2023-02-22,640.0,640.0,618.0,619.7,265902.0,IRCTC.BSE,-0.03171874999999993
2023-02-21,641.95,647.25,639.0,642.65,100114.0,IRCTC.BSE,0.0010904276033957968
2023-02-20,649.8,652.3,641.0,641.95,35828.0,IRCTC.BSE,-0.012080640196983548
2023-02-17,645.05,651.6,645.05,649.8,131791.0,IRCTC.BSE,0.007363770250368189
2023-02-16,647.0,652.75,646.2,648.9,36481.0,IRCTC.BSE,0.002936630602782036
2023-02-15,639.05,648.0,639.05,647.05,23586.0,IRCTC.BSE,0.01251858227055786
2023-02-14,643.0,644.0,635.7,642.0,99138.0,IRCTC.BSE,-0.0015552099533437014
2023-02-13,644.95,646.05,633.75,640.1,30784.0,IRCTC.BSE,-0.007519962787813044
2023-02-10,655.0,655.0,642.0,643.85,45423.0,IRCTC.BSE,-0.017022900763358745
2023-02-09,642.15,656.6,637.25,651.25,116783.0,IRCTC.BSE,0.014171143813750717
2023-02-08,639.55,641.95,635.45,641.05,37699.0,IRCTC.BSE,0.0023453991087483386
2023-02-07,636.0,637.65,630.3,636.15,37510.0,IRCTC.BSE,0.00023584905660373784
2023-02-06,625.55,636.0,625.3,634.55,40101.0,IRCTC.BSE,0.014387339141555433
2023-02-03,630.15,632.7,618.0,627.1,36910.0,IRCTC.BSE,-0.004840117432357303
2023-02-02,628.1,634.0,622.85,630.05,150472.0,IRCTC.BSE,0.0031046011781562357
2023-02-01,642.95,652.95,617.0,628.15,378263.0,IRCTC.BSE,-0.02301889727039438
2023-01-31,625.05,640.0,622.65,637.25,40711.0,IRCTC.BSE,0.01951843852491808
2023-01-30,611.3,626.6,610.3,624.8,280845.0,IRCTC.BSE,0.022084083101586785
2023-01-27,628.6,633.25,601.1,612.25,290978.0,IRCTC.BSE,-0.026010181355392972
2023-01-25,642.3,643.0,625.7,627.65,97762.0,IRCTC.BSE,-0.02280865639109447
2023-01-24,642.8,647.0,638.8,643.45,35173.0,IRCTC.BSE,0.0010112009956441989
2023-01-23,642.0,651.1,639.65,642.7,36915.0,IRCTC.BSE,0.0010903426791277968
2023-01-20,640.0,652.2,638.5,641.3,57650.0,IRCTC.BSE,0.002031249999999929
2023-01-19,638.0,640.9,635.0,640.2,25307.0,IRCTC.BSE,0.0034482758620690366
2023-01-18,638.15,642.45,637.8,640.1,29882.0,IRCTC.BSE,0.0030557079056648838
2023-01-17,639.15,643.2,633.5,640.9,33149.0,IRCTC.BSE,0.002738011421419072
2023-01-16,642.15,643.55,638.0,640.0,104460.0,IRCTC.BSE,-0.0033481273845674332
2023-01-13,641.5,643.45,637.05,641.8,31548.0,IRCTC.BSE,0.0004676539360872245
2023-01-12,642.55,644.45,638.5,640.6,131869.0,IRCTC.BSE,-0.003034783285347338
2023-01-11,635.15,643.9,635.15,641.05,39719.0,IRCTC.BSE,0.009289144296622809
2023-01-10,640.0,642.7,634.85,636.85,32481.0,IRCTC.BSE,-0.0049218749999999645
2023-01-09,638.0,641.75,636.5,639.45,107206.0,IRCTC.BSE,0.002272727272727344
2023-01-06,634.15,639.9,630.95,636.3,124426.0,IRCTC.BSE,0.003390365055586182
2023-01-05,637.05,638.2,631.75,637.15,186690.0,IRCTC.BSE,0.00015697354995686797
2023-01-04,644.95,646.9,633.0,635.45,59975.0,IRCTC.BSE,-0.014729824017365686
2023-01-03,650.0,654.3,642.5,643.75,93570.0,IRCTC.BSE,-0.009615384615384616
2023-01-02,643.45,644.5,639.15,642.25,124543.0,IRCTC.BSE,-0.0018649467713109727
2022-12-30,635.15,645.45,635.15,639.75,84513.0,IRCTC.BSE,0.007242383688892424
2022-12-29,636.0,636.5,627.55,632.95,174997.0,IRCTC.BSE,-0.004795597484276658
